game_id,team,season,week,total_epa,success_rate,total_yards,total_plays,pass_plays,rush_plays,touchdowns,interceptions,fumbles_lost,epa_per_play,yards_per_play
2024_18_SF_ARI,SF,2024,18,-4.0789614,0.49462366,436.0,94,48.0,26.0,3.0,2.0,1.0,-0.04339320608910094,4.638297872340425
2024_18_WAS_DAL,DAL,2024,18,4.2422967,0.44,378.0,101,40.0,38.0,1.0,0.0,1.0,0.04200293758127949,3.742574257425743
2024_18_WAS_DAL,WAS,2024,18,7.4816318,0.5205479,269.0,73,41.0,15.0,3.0,0.0,0.0,0.10248810624423092,3.684931506849315
2024_19_DEN_BUF,BUF,2024,19,20.710358,0.5505618,473.0,90,34.0,39.0,3.0,0.0,0.0,0.2301150851779514,5.2555555555555555
2024_19_DEN_BUF,DEN,2024,19,-7.121871,0.49122807,224.0,57,29.0,14.0,1.0,0.0,0.0,-0.12494510516785738,3.9298245614035086
2024_19_GB_PHI,GB,2024,19,-14.968128,0.4177215,302.0,79,41.0,24.0,1.0,3.0,1.0,-0.18946997727019876,3.8227848101265822
2024_19_GB_PHI,PHI,2024,19,-1.3292274,0.37333333,290.0,76,26.0,33.0,2.0,0.0,0.0,-0.017489834835654812,3.8157894736842106
2024_19_LAC_HOU,HOU,2024,19,-8.011866,0.4494382,429.0,90,42.0,29.0,2.0,1.0,2.0,-0.0890207290649414,4.766666666666667
2024_19_LAC_HOU,LAC,2024,19,-28.460167,0.3888889,261.0,72,38.0,18.0,2.0,4.0,0.0,-0.3952800962660048,3.625
2024_19_MIN_LA,LA,2024,19,0.8335495,0.47826087,292.0,70,30.0,21.0,2.0,0.0,0.0,0.011907849993024553,4.171428571428572
2024_19_MIN_LA,MIN,2024,19,-20.13242,0.43678162,269.0,87,53.0,20.0,2.0,1.0,1.0,-0.23140712168024874,3.0919540229885056
2024_19_PIT_BAL,BAL,2024,19,17.92254,0.5280899,464.0,90,26.0,46.0,4.0,0.0,0.0,0.19913934071858724,5.155555555555556
2024_19_PIT_BAL,PIT,2024,19,4.6661634,0.40983605,280.0,61,37.0,8.0,2.0,0.0,0.0,0.07649448269703349,4.590163934426229
2024_19_WAS_TB,TB,2024,19,7.276584,0.56666666,284.0,61,26.0,21.0,2.0,0.0,1.0,0.11928826472798332,4.655737704918033
2024_19_WAS_TB,WAS,2024,19,13.124041,0.47126436,350.0,87,44.0,27.0,2.0,0.0,0.0,0.15085104142112293,4.022988505747127
2024_20_BAL_BUF,BAL,2024,20,9.064721,0.5285714,416.0,70,33.0,25.0,3.0,1.0,2.0,0.12949601582118442,5.942857142857143
2024_20_BAL_BUF,BUF,2024,20,8.504854,0.54545456,273.0,78,25.0,34.0,3.0,0.0,0.0,0.10903659233680138,3.5
2024_20_HOU_KC,HOU,2024,20,-3.2301698,0.4642857,336.0,85,43.0,24.0,1.0,0.0,0.0,-0.03800199733060949,3.9529411764705884
2024_20_HOU_KC,KC,2024,20,6.5340757,0.4090909,212.0,66,33.0,16.0,2.0,0.0,0.0,0.09900114753029564,3.212121212121212
2024_20_LA_PHI,LA,2024,20,-1.1398573,0.51648355,402.0,91,51.0,20.0,2.0,0.0,2.0,-0.012525904309618604,4.417582417582418
2024_20_LA_PHI,PHI,2024,20,5.7328033,0.45,350.0,81,32.0,30.0,3.0,0.0,0.0,0.07077534993489583,4.320987654320987
2024_20_WAS_DET,DET,2024,20,5.142662,0.5764706,521.0,85,43.0,23.0,5.0,4.0,1.0,0.060501906451056985,6.129411764705883
2024_20_WAS_DET,WAS,2024,20,23.896942,0.5531915,481.0,95,38.0,34.0,5.0,0.0,0.0,0.25154675935444076,5.063157894736842
2024_21_BUF_KC,BUF,2024,21,13.346087,0.49425286,374.0,87,40.0,33.0,4.0,0.0,0.0,0.15340330408907485,4.2988505747126435
2024_21_BUF_KC,KC,2024,21,15.064253,0.56962025,370.0,80,37.0,26.0,4.0,0.0,1.0,0.18830316066741942,4.625
2024_21_WAS_PHI,PHI,2024,21,26.171331,0.56989247,459.0,94,33.0,36.0,8.0,0.0,0.0,0.27841841920893245,4.882978723404255
2024_21_WAS_PHI,WAS,2024,21,-7.1779075,0.4631579,352.0,95,59.0,21.0,2.0,1.0,3.0,-0.07555692070408872,3.705263157894737
2024_22_KC_PHI,KC,2024,22,-18.655666,0.45070422,279.0,71,49.0,7.0,4.0,2.0,1.0,-0.2627558641030755,3.9295774647887325
2024_22_KC_PHI,PHI,2024,22,7.5918913,0.42553192,345.0,95,33.0,38.0,3.0,1.0,0.0,0.07991464514481394,3.6315789473684212
